id,informacoes_das_colunas,categoria,explicacao,qualidade,iteracao,technique_used
18fd1373-bf72-4ff5-a0f7-686ed12106f4,"NVT Name: Apache HTTP Server Denial of Service Vulnerability-02 (Apr 2018) - Linux / Summary: Apache HTTP Server is prone to a denial of service vulnerability. / Vulnerability Insight: The flaw exists as the Apache HTTP Server
  fails to sanitize against a specially crafted HTTP request header. / Impact: Successful exploitation will allow an attacker
  to crash the Apache HTTP Server resulting in denial of service condition.",High,"The vulnerability allows an attacker to crash the Apache HTTP Server, resulting in a denial of service condition. This is considered high severity because it can cause significant disruption and requires no authentication for exploitation.",1.0,1,progressive_rectification
0152b3c0-2d05-4029-8794-3a46a4203b9e,"NVT Name: Enabled Directory Listing/Indexing Detection (HTTP) / Summary: The script attempts to identify directories with an enabled
  directory listing/indexing on a remote web server. / Vulnerability Insight: [ausente] / Impact: Based on the information shown an attacker might be able to
  gather additional info about the structure of this application.",Medium,"The vulnerability allows an attacker to gather additional information about the structure of the application, potentially aiding in further attacks. While it does not directly result in remote code execution or privilege escalation, it could be used as part of a multi-step attack strategy.",1.0,1,progressive_rectification
689d6a01-d08a-40ab-ad5f-4f0681fb99c1,"NVT Name: Apache HTTP Server <= 2.4.52 Multiple Vulnerabilities - Linux / Summary: Apache HTTP Server is prone to multiple vulnerabilities. / Vulnerability Insight: The following vulnerabilities exist:

  - CVE-2022-22719: mod_lua Use of uninitialized value of in r:parsebody

  - CVE-2022-22720: HTTP request smuggling vulnerability

  - CVE-2022-22721: Possible buffer overflow with very large or unlimited LimitXMLRequestBody

  - CVE-2022-23943: mod_sed: Read/write beyond bounds / Impact: [ausente]",High,"The presence of multiple vulnerabilities, including a possible buffer overflow (CVE-2022-22721) and HTTP request smuggling vulnerability (CVE-2022-22720), indicate significant impact. Both of these vulnerabilities can lead to remote code execution (RCE), which falls under the high severity level in the CVSSv3 taxonomy. The absence of the rejected categories further supports this classification.",1.0,1,progressive_rectification
c19379dd-740d-4f1a-befc-058f0c4e9af7,"NVT Name: Apache HTTP Server 2.4.0 - 2.4.55 HTTP Request Smuggling Vulnerability - Linux / Summary: Apache HTTP Server is prone to a HTTP request smuggling
  vulnerability. / Vulnerability Insight: Some mod_proxy configurations allow a HTTP Request Smuggling
  attack.

  Configurations are affected when mod_proxy is enabled along with some form of RewriteRule or
  ProxyPassMatch in which a non-specific pattern matches some portion of the user-supplied
  request-target (URL) data and is then re-inserted into the proxied request-target using variable
  substitution. / Impact: Request splitting/smuggling could result in bypass of access
  controls in the proxy server, proxying unintended URLs to existing origin servers, and cache
  poisoning.",High,"The Apache HTTP Server's HTTP Request Smuggling vulnerability allows for bypass of access controls, proxying unintended URLs to existing origin servers, and cache poisoning. These actions could have a significant impact on the system's integrity and confidentiality, making it a high severity vulnerability.",1.0,1,progressive_rectification
7bfc7718-05cc-456a-82cf-103307d154fb,"NVT Name: Apache HTTP Server < 2.4.39 URL Normalization Vulnerability - Linux / Summary: When the path component of a request URL contains multiple consecutive slashes
  ('/'), directives such as LocationMatch and RewriteRule must account for duplicates in regular expressions while
  other aspects of the servers processing will implicitly collapse them. / Vulnerability Insight: [ausente] / Impact: [ausente]",Medium,"The vulnerability allows an attacker to potentially manipulate URLs with multiple consecutive slashes, which may lead to unintended server behavior or redirection. While it requires specific conditions (multiple consecutive slashes in a URL), it could potentially allow for partial unauthorized access if misconfigured servers are exploited.",1.0,1,progressive_rectification
c7063171-a1e4-4962-840a-48267251e6b0,NVT Name: Oracle MySQL Server <= 5.7.36 / 8.0 <= 8.0.27 Security Update (cpujan2022) - Linux / Summary: Oracle MySQL Server is prone to multiple vulnerabilities. / Vulnerability Insight: [ausente] / Impact: [ausente],Medium,"The vulnerability affects Oracle MySQL Server versions 5.7.36 and below, as well as versions 8.0 up to 8.0.27. While specific details about the vulnerabilities are not provided in the information given, the fact that multiple vulnerabilities are mentioned suggests a potential for unauthorized access or data manipulation (impact on integrity). The fact that these versions are listed indicates they are widely used, increasing the potential attack surface. However, since no details about the complexity of exploitation or privileges required are provided, it is classified as Medium severity.",1.0,1,progressive_rectification
6b720e20-f1db-482b-8305-e4b219048dca,"NVT Name: Apache HTTP Server Multiple Vulnerabilities (Jun 2017) - Linux / Summary: Apache HTTP Server is prone to multiple vulnerabilities. / Vulnerability Insight: Multiple flaws exist as,

  - The mod_mime can read one byte past the end of a buffer when sending a malicious
    Content-Type response header.

  - The mod_ssl may dereference a NULL pointer when third-party modules call
    ap_hook_process_connection() during an HTTP request to an HTTPS port.

  - An use of the ap_get_basic_auth_pw() by third-party modules outside of the
    authentication phase may lead to authentication requirements being
    bypassed. / Impact: Successful exploitation will allow remote
  attackers to bypass authentication and perform unauthorized actions, cause
  a denial-of-service condition and gain access to potentially sensitive
  information.",High,"The vulnerabilities described allow for remote attackers to bypass authentication, perform unauthorized actions, cause a denial-of-service condition, and potentially gain access to sensitive information. These conditions meet the criteria for a high severity level as they pose a significant impact and are remotely exploitable.",1.0,1,progressive_rectification
53db8830-232a-4a3c-8415-3ef620c031f5,"NVT Name: Drupal Coder RCE Vulnerability (SA-CONTRIB-2016-039) - Active Check / Summary: Drupal is prone to a remote code execution (RCE)
  vulnerability. / Vulnerability Insight: The Coder module checks your Drupal code against coding
  standards and other best practices. It can also fix coding standard violations and perform basic
  upgrades on modules. The module doesn't sufficiently validate user inputs in a script file that
  has the php extension. A malicious unauthenticated user can make requests directly to this file to
  execute arbitrary php code. / Impact: [ausente]",High,"The Drupal Coder RCE Vulnerability allows an unauthenticated remote attacker to execute arbitrary PHP code, which can lead to significant impact on confidentiality, integrity, and availability. Although authentication is required to access the vulnerable file directly, it can potentially be bypassed or exploited indirectly, making this vulnerability high severity.",1.0,1,progressive_rectification
8c0c9c37-0e9d-44f0-bffd-5847e06b3c96,"NVT Name: Web Application Scanning Consolidation / Info Reporting / Summary: The script consolidates and reports various information for web
  application (formerly called 'CGI') scanning.

  This information is based on the following scripts / settings:

  - HTTP-Version Detection (OID: 1.3.6.1.4.1.25623.1.0.100034)

  - No 404 check (OID: 1.3.6.1.4.1.25623.1.0.10386)

  - Web mirroring / webmirror.nasl (OID: 1.3.6.1.4.1.25623.1.0.10662)

  - Directory Scanner / DDI_Directory_Scanner.nasl (OID: 1.3.6.1.4.1.25623.1.0.11032)

  - The configured 'cgi_path' within the 'Scanner Preferences' of the scan config in use

  - The configured 'Enable CGI scanning', 'Enable generic web application scanning' and
  'Add historic /scripts and /cgi-bin to directories for CGI scanning' within the
  'Global variable settings' of the scan config in use

  If you think any of this information is wrong please report it to the referenced community
  forum. / Vulnerability Insight: [ausente] / Impact: [ausente]",Medium,"The vulnerability involves multiple scripts and settings that could potentially allow an attacker to enumerate information about a web application, such as version detection and directory scanning. While no direct exploitation is mentioned, the presence of these features could lead to a partial unauthorized access if not properly secured or managed.",1.0,1,progressive_rectification
b16d0fa6-880f-4e12-bc6c-75bae1bf7532,"NVT Name: Apache HTTP Server Multiple Vulnerabilities (Aug 2015) - Linux / Summary: Apache HTTP Server is prone to multiple vulnerabilities. / Vulnerability Insight: Multiple flaws are due to:

  - an error in 'ap_some_auth_required' function in 'server/request.c'
  script which does not consider that a Require directive may be associated with
  an authorization setting rather than an authentication setting.

  - an error in chunked transfer coding implementation. / Impact: Successful exploitation will allow remote
  attackers to bypass intended access restrictions in opportunistic
  circumstances and to cause cache poisoning or credential hijacking if an
  intermediary proxy is in use.",High,"The vulnerabilities described allow remote attackers to bypass intended access restrictions and potentially cause cache poisoning or credential hijacking. This could lead to significant impact, making it a high severity vulnerability according to the CVSSv3 taxonomy.",1.0,1,progressive_rectification
7255267f-9803-4547-be42-d5ddf04c065b,"NVT Name: Samba DoS Vulnerability (CVE-2020-10745) / Summary: Samba is prone to a denial of service vulnerability. / Vulnerability Insight: [ausente] / Impact: Compression of replies to NetBIOS over TCP/IP name resolution and DNS packets
  (which can be supplied as UDP requests) can be abused to consume excessive amounts of CPU on the Samba AD DC (only).",High,"The Samba DoS vulnerability (CVE-2020-10745) allows an attacker to consume excessive amounts of CPU on a Samba AD DC, potentially leading to a denial of service. This can have significant impact and is remotely exploitable without requiring authentication, making it a high severity vulnerability according to the CVSSv3 taxonomy.",1.0,1,progressive_rectification
b29a5f93-affe-46a8-9921-5c6a537e77d0,"NVT Name: PHP Multiple Heap Buffer Overflow and Information Disclosure Vulnerabilities (Aug 2018) - Linux / Summary: PHP is prone to multiple heap buffer overflow and information
  disclosure vulnerabilities. / Vulnerability Insight: The following flaws exist:

  - CVE-2018-14851: exif_process_IFD_in_MAKERNOTE function in exif.c file suffers from improper
  validation against crafted JPEG files.

  - CVE-2018-14883: exif_thumbnail_extract function in exif.c file suffers from improper validation
  of length of 'ImageInfo->Thumbnail.offset + ImageInfo->Thumbnail.size'

  - CVE-2018-15132: linkinfo function on windows doesn't implement openbasedir check. / Impact: Successful exploitation will allow attackers to cause heap
  overflow, denial of service and disclose sensitive information.",High,"The described vulnerabilities (CVE-2018-14851, CVE-2018-14883, and CVE-2018-15132) involve heap buffer overflow and information disclosure, which can lead to denial of service and sensitive data exposure. These vulnerabilities are remotely exploitable without authentication, making them significant in terms of impact. Therefore, they fall under the High severity level according to the CVSSv3 taxonomy.",1.0,1,progressive_rectification
c1c5dd85-f14b-4677-a422-94281e8e65f5,"NVT Name: PHP < 5.5.34, 5.6.x < 5.6.20, 7.x < 7.0.5 Multiple Vulnerabilities (Jul 2016) - Linux / Summary: PHP is prone to multiple vulnerabilities. / Vulnerability Insight: The following flaws exist:

  - Multiple integer overflows in the mbfl_strcut function in 'ext/mbstring/libmbfl/mbfl/mbfilter.c'
  script.

  - Format string vulnerability in the php_snmp_error function in 'ext/snmp/snmp.c' script.

  - An improper handling of '\0' characters by the 'phar_analyze_path' function in 'ext/phar/phar.c'
  script.

  - An integer overflow in the 'php_raw_url_encode' function in 'ext/standard/url.c' script.

  - An improper handling of continuation-level jumps in 'file_check_mem' function in 'funcs.c'
  script. / Impact: Successfully exploiting these issues allow remote attackers to
  cause a denial of service (buffer overflow and application crash) or possibly execute arbitrary
  code.",High,"The vulnerabilities described allow for remote attackers to cause a denial of service (DoS) or potentially execute arbitrary code. This poses a significant impact on availability and integrity, and since it is remotely exploitable without authentication required, it falls under the 'High' severity level according to the CVSSv3 taxonomy.",1.0,1,progressive_rectification
dabb8926-f001-44f7-bcde-9b5f21d904f5,"NVT Name: Apache HTTP Server Denial of Service Vulnerability-02 (Apr 2018) - Linux / Summary: Apache HTTP Server is prone to a denial of service vulnerability. / Vulnerability Insight: The flaw exists as the Apache HTTP Server
  fails to sanitize against a specially crafted HTTP request header. / Impact: Successful exploitation will allow an attacker
  to crash the Apache HTTP Server resulting in denial of service condition.",High,"The vulnerability allows an attacker to crash the Apache HTTP Server, resulting in a denial of service condition. This is considered high severity because it can significantly impact the availability of the affected system, and while it does not involve remote code execution (RCE), it still requires only local access and a specially crafted HTTP request header to exploit.",1.0,1,progressive_rectification
3ddc817c-b973-4b5c-b8a3-3e4346cb8e57,"NVT Name: Oracle MySQL Server <= 5.6.44 / 5.7 <= 5.7.26 / 8.0 <= 8.0.16 Security Update (cpujul2019) - Linux / Summary: Oracle MySQL Server is prone to multiple vulnerabilities. / Vulnerability Insight: Oracle MySQL Server is prone to multiple denial of service vulnerabilities.

  For further information refer to the official advisory via the referenced link. / Impact: [ausente]",High,"The vulnerability is a Denial of Service (DoS) vulnerability, which can significantly impact the availability of the Oracle MySQL Server. Although no specific details about the impact on confidentiality or integrity are provided, a DoS attack can cause service disruption and potential data loss due to unavailability. The fact that multiple versions are affected across different releases indicates a wide attack surface, making it a high severity vulnerability.",1.0,1,progressive_rectification
0f84796a-b3c5-4774-ac5f-865c53d34127,"NVT Name: PHP < 5.6.5 Multiple Vulnerabilities (Jan 2015) / Summary: PHP is prone to multiple vulnerabilities. / Vulnerability Insight: A free operation on a stack-based character array is performed
  by the apprentice_load function in libmagic/apprentice.c in the Fileinfo component. / Impact: Successful exploitation will allow remote attackers to cause a
  denial of service or possibly have unspecified other impact.",High,"The vulnerability allows remote attackers to cause a denial of service or possibly have unspecified other impact. This implies that an attacker can exploit this vulnerability without local access and with no specified privileges, making it a high severity issue.",1.0,1,progressive_rectification
644f00d3-2d98-4f50-9e32-9353101ecd03,"NVT Name: CPE Inventory / Summary: This routine uses information collected by other routines about
  CPE identities of operating systems, services and applications detected during the scan.

  Note: Some CPEs for specific products might show up twice or more in the output. Background:

  After a product got renamed or a specific vendor was acquired by another one it might happen that
  a product gets a new CPE within the NVD CPE Dictionary but older entries are kept with the older
  CPE. / Vulnerability Insight: [ausente] / Impact: [ausente]",Medium,"The vulnerability involves potential duplication of CPE identities for specific products, which might lead to confusion in identifying and addressing security issues. This could result in delayed or incorrect remediation efforts, impacting the integrity of the system. However, it requires human intervention to identify and address the issue, making it a medium severity vulnerability.",1.0,1,progressive_rectification
0b9b5fb7-d172-47ea-be8e-3608465f3e5a,"NVT Name: OpenBSD OpenSSH <= 8.6 Command Injection Vulnerability / Summary: OpenBSD OpenSSH is prone to a command injection
  vulnerability. / Vulnerability Insight: scp of OpenSSH allows command injection in spc.c via backtick
  characters in the destination argument. / Impact: Successful exploitation would allow an attacker to execute
  arbitrary code on the target machine.",High,"Successful exploitation of this command injection vulnerability in OpenBSD OpenSSH allows an attacker to execute arbitrary code on the target machine, which significantly impacts confidentiality, integrity, and availability. The attack vector is remote, requiring only the use of scp, making it relatively easy for an attacker. Therefore, the severity level is classified as High.",1.0,1,progressive_rectification
732fba1c-b849-401e-887b-010d7995c128,"NVT Name: SSL/TLS: Server Certificate / Certificate in Chain with RSA keys less than 2048 bits / Summary: The remote SSL/TLS server certificate and/or any of the
  certificates in the certificate chain is using a RSA key with less than 2048 bits. / Vulnerability Insight: SSL/TLS certificates using RSA keys with less than 2048 bits are
  considered unsafe. / Impact: Using certificates with weak RSA key size can lead to
  unauthorized exposure of sensitive information.",Medium,"The vulnerability involves using SSL/TLS certificates with weak RSA keys (less than 2048 bits), which can lead to unauthorized exposure of sensitive information. While it does not meet the criteria for High or Critical severity as no remote code execution (RCE) is possible, it still poses a moderate risk due to potential data breaches and should be addressed promptly.",1.0,1,progressive_rectification
f4c5ab2b-54ec-4300-8e5b-002f3e204162,"NVT Name: Apache HTTP Server < 2.4.39 Privilege Escalation Vulnerability - Linux / Summary: In Apache HTTP Server, with MPM event, worker or prefork, code executing in
  less-privileged child processes or threads (including scripts executed by an in-process scripting interpreter)
  could execute arbitrary code with the privileges of the parent process (usually root) by manipulating the
  scoreboard. Non-Unix systems are not affected. / Vulnerability Insight: [ausente] / Impact: [ausente]",High,"The vulnerability allows arbitrary code execution with root privileges, which is a high-severity issue. Even though it requires manipulation of the scoreboard, the impact (privilege escalation) and the potential for significant damage make it a high-severity vulnerability.",1.0,1,progressive_rectification
45ac49ce-db0a-4d43-a2b4-bdcd2861f79e,"NVT Name: Apache HTTP Server 2.4.0 - 2.4.55 HTTP Request Smuggling Vulnerability - Linux / Summary: Apache HTTP Server is prone to a HTTP request smuggling
  vulnerability. / Vulnerability Insight: Some mod_proxy configurations allow a HTTP Request Smuggling
  attack.

  Configurations are affected when mod_proxy is enabled along with some form of RewriteRule or
  ProxyPassMatch in which a non-specific pattern matches some portion of the user-supplied
  request-target (URL) data and is then re-inserted into the proxied request-target using variable
  substitution. / Impact: Request splitting/smuggling could result in bypass of access
  controls in the proxy server, proxying unintended URLs to existing origin servers, and cache
  poisoning.",High,"The Apache HTTP Server's HTTP Request Smuggling vulnerability allows for bypass of access controls, proxying unintended URLs to existing origin servers, and cache poisoning. These actions can have a significant impact on the system's integrity and confidentiality, making it a high severity vulnerability. The attack vector is remote, which further increases its severity level.",1.0,1,progressive_rectification
5ba10cd8-b9ec-43db-be24-36aa1338a097,"NVT Name: Services / Summary: This plugin performs service detection. / Vulnerability Insight: This plugin attempts to guess which service is running on the
  remote port(s). For instance, it searches for a web server which could listen on another port than
  80 or 443 and makes this information available for other check routines. / Impact: [ausente]",Medium,"The vulnerability allows for potential service enumeration beyond the standard ports 80 and 443, providing additional information that could be exploited by an attacker. While it does not directly lead to remote code execution or privilege escalation, it increases the attack surface and may aid in further exploitation attempts.",1.0,1,progressive_rectification
e18cb6a8-7157-42f5-bc56-0062253bbcb7,"NVT Name: HTTP Server Banner Enumeration / Summary: This script tries to detect / enumerate different HTTP server
  banner (e.g. from a frontend, backend or proxy server) by sending various different HTTP requests
  (valid and invalid ones). / Vulnerability Insight: [ausente] / Impact: [ausente]",Low,"The described vulnerability involves enumerating HTTP server banners, which is a common practice during reconnaissance in network scanning. While it could potentially reveal information about the server software and version, it does not directly lead to unauthorized access or significant impact on confidentiality, integrity, or availability. The attacker would need to have network access and would face complexities in exploiting this information for malicious purposes.",1.0,1,progressive_rectification
e9ae4bde-cc2e-4b1e-8465-268dfec767f6,"NVT Name: PHP < 8.0.30, 8.1.x < 8.1.22, 8.2.x < 8.2.9 Security Update - Linux / Summary: PHP is prone to multiple vulnerabilities. / Vulnerability Insight: The following flaws exist:

  - CVE-2023-3823: Fixed bug GHSA-3qrf-m4j2-pcrr (Security issue with external entity loading in XML
  without enabling it)

  - CVE-2023-3824: Fixed bug GHSA-jqcx-ccgc-xwhv (Buffer mismanagement in phar_dir_read()) / Impact: [ausente]",High,"The vulnerabilities CVE-2023-3823 and CVE-2023-3824, if exploited, could potentially allow an attacker to execute arbitrary code (Remote Code Execution - RCE) in the context of the affected PHP process. This makes them high severity as they can have a significant impact on confidentiality, integrity, and availability.",1.0,1,progressive_rectification
109aead2-333f-4232-a0ac-e7db557f2198,"NVT Name: HTTP Security Headers Detection / Summary: All known security headers are being checked on the remote web
  server.

  On completion a report will hand back whether a specific security header has been implemented
  (including its value and if it is deprecated) or is missing on the target. / Vulnerability Insight: [ausente] / Impact: [ausente]",Medium,"The vulnerability involves missing or improper implementation of essential security headers, which can lead to potential information disclosure, cross-site scripting (XSS), clickjacking, and other security issues. Although it requires human intervention to check and fix the issue, once exploited, it could impact the confidentiality and integrity of the web server.",1.0,1,progressive_rectification
fafaf56f-f503-441e-ae4c-7c57edf71d30,"NVT Name: HTTP Security Headers Detection / Summary: All known security headers are being checked on the remote web
  server.

  On completion a report will hand back whether a specific security header has been implemented
  (including its value and if it is deprecated) or is missing on the target. / Vulnerability Insight: [ausente] / Impact: [ausente]",Medium,"The vulnerability involves missing or improperly implemented security headers, which can lead to potential information disclosure, cross-site scripting (XSS) attacks, clickjacking, and other security issues. Although it does not directly allow remote code execution or privilege escalation, the impact on confidentiality and integrity is moderate due to the possibility of unauthorized data access or manipulation. The attack vector requires knowledge of specific security headers and their absence or incorrect implementation on the target server.",1.0,1,progressive_rectification
f9e1d7cb-90ac-4855-be26-62d974281cea,"NVT Name: Hostname Determination Reporting / Summary: The script reports information on how the hostname of the target
  was determined. / Vulnerability Insight: [ausente] / Impact: [ausente]",Low,"The vulnerability report provides information about hostname determination, which in itself does not pose a direct threat to confidentiality, integrity, or availability. However, if this information is used maliciously (e.g., for social engineering attacks), it could potentially lead to limited impact. Since the attack vector requires complex conditions and local access, the severity level is classified as Low.",1.0,1,progressive_rectification
8e1a5444-3e3e-4a1d-9214-666950fded85,"NVT Name: ICMP Timestamp Reply Information Disclosure / Summary: The remote host responded to an ICMP timestamp request. / Vulnerability Insight: The Timestamp Reply is an ICMP message which replies to a
  Timestamp message. It consists of the originating timestamp sent by the sender of the Timestamp as
  well as a receive timestamp and a transmit timestamp. / Impact: This information could theoretically be used to exploit weak
  time-based random number generators in other services.",Medium,"The vulnerability allows for potential information disclosure that could theoretically be used to exploit weak time-based random number generators in other services. While it does not directly result in remote code execution or privilege escalation, it may indirectly impact the security of other services if they rely on such vulnerable random number generators. The attack vector requires sending an ICMP timestamp request and analyzing the response, which is slightly more complex than a simple port scan but still within the realm of feasibility for an attacker.",1.0,1,progressive_rectification
56b358d1-5eb1-48e7-989a-888bd000e2ce,"NVT Name: PHP 5.3.x < 5.3.29, 5.4.x < 5.4.30, 5.5.x < 5.5.14, 5.6.0alpha1 < 5.6.0 Heap Based Buffer Overflow Vulnerability - Linux / Summary: PHP is prone to a heap-based buffer overflow vulnerability. / Vulnerability Insight: The flaw is due to buffer overflow error in the 'php_parserr'
  function in ext/standard/dns.c script. / Impact: Successfully exploiting this issue allows remote attackers to
  cause a denial of service (crash) and possibly execute arbitrary code on the affected system.",High,"The vulnerability is a heap-based buffer overflow, which can lead to remote code execution (RCE) without authentication. This makes it a high severity issue as it allows an attacker to cause significant impact on the affected system's confidentiality, integrity, and availability.",1.0,1,progressive_rectification
d0ceb9f5-f21b-47be-9684-b9eda1ece882,"NVT Name: PHP < 7.4.28, 8.0.x < 8.0.16, 8.1.x < 8.1.3 Security Update (Feb 2022) - Linux / Summary: PHP released new versions which include a security fix. / Vulnerability Insight: Fix #81708: UAF due to php_filter_float() failing for ints. / Impact: [ausente]",Medium,"The vulnerability is a Use-After-Free (UAF) issue due to php_filter_float() failing for integers. While it doesn't seem to directly affect confidentiality, integrity, or availability in the provided information, a UAF can potentially lead to arbitrary code execution or memory corruption if exploited successfully. The attacker would need some level of access (local or remote) and may require complex conditions to fully leverage this vulnerability, but the potential impact is moderate.",1.0,1,progressive_rectification
d664a8e7-f303-477c-aa6e-a38ab25c49f6,"NVT Name: Traceroute / Summary: Collect information about the network route and
  network distance between the scanner host and the target host. / Vulnerability Insight: For internal networks, the distances are usually
  small, often less than 4 hosts between scanner and target. For public targets the
  distance is greater and might be 10 hosts or more. / Impact: [ausente]",Low,"The described vulnerability allows for network traceroute information collection, which does not directly pose a significant threat to confidentiality, integrity, or availability. While it could potentially be used for reconnaissance purposes, it requires manual execution and does not allow for remote code execution or privilege escalation.",1.0,1,progressive_rectification
42406525-fe7a-43e3-9868-7aa8f6726ea0,NVT Name: Apache HTTP Server Detection Consolidation / Summary: Consolidation of Apache HTTP Server detections. / Vulnerability Insight: [ausente] / Impact: [ausente],Unknown,"Insufficient information is provided to accurately assess the severity level of this vulnerability. The NVT name suggests it may be related to Apache HTTP Server, but without details about the vulnerability type, impact, attack vector, complexity, or privileges required, a precise classification cannot be made.",1.0,1,progressive_rectification
40a36ed1-7f66-449f-b274-c7c1e3b4909a,"NVT Name: SSL/TLS: Report Supported Cipher Suites / Summary: This routine reports all SSL/TLS cipher suites accepted by a
  service. / Vulnerability Insight: Notes:

  - As the VT 'SSL/TLS: Check Supported Cipher Suites' (OID: 1.3.6.1.4.1.25623.1.0.900234) might run
  into a timeout the actual reporting of all accepted cipher suites takes place in this VT instead.

  - SSLv2 ciphers are not getting reported as the protocol itself is deprecated, needs to be
  considered as weak and is reported separately as deprecated. / Impact: [ausente]",Medium,"The vulnerability allows an attacker to potentially use weak cipher suites, which could lead to data encryption compromise. While SSLv2 ciphers are not reported due to their deprecation, other weak cipher suites might still be present. The impact is moderate as partial unauthorized access is possible, and complex conditions may be required for a successful attack.",1.0,1,progressive_rectification
aada5db6-0ea9-486e-9c87-6540dfd9184a,"NVT Name: SSL/TLS: HTTP Public Key Pinning (HPKP) Missing / Summary: The remote web server is not enforcing HTTP Public Key Pinning
  (HPKP).

  Note: Most major browsers have dropped / deprecated support for this header in 2020. / Vulnerability Insight: [ausente] / Impact: [ausente]",Medium,"The server lacks HTTP Public Key Pinning (HPKP), which could potentially allow a man-in-the-middle attacker to replace the server's SSL/TLS certificate with a malicious one. This could lead to data integrity and confidentiality issues, making it a medium severity vulnerability. However, since most major browsers have dropped or deprecated support for HPKP in 2020, the actual risk might be lower.",1.0,1,progressive_rectification
5c9d6a7e-cb56-4e6d-9d88-956c32ef6dca,"NVT Name: Oracle MySQL Server <= 5.7.40, 8.x <= 8.0.31 Security Update (cpuapr2023) - Linux / Summary: Oracle MySQL Server is prone to a denial of service (DoS)
  vulnerability. / Vulnerability Insight: [ausente] / Impact: [ausente]",Medium,"The vulnerability is a Denial of Service (DoS) that requires no authentication and can potentially impact the availability of the Oracle MySQL Server. However, it does not seem to directly affect confidentiality or integrity as there's no mention of data exposure or unauthorized access.",1.0,1,progressive_rectification
ae91af95-aae2-4c4a-bdb5-d3e6d0bab2f9,"NVT Name: Unknown OS and Service Banner Reporting / Summary: This VT consolidates and reports the information collected by
  the following VTs:

  - Collect banner of unknown services (OID: 1.3.6.1.4.1.25623.1.0.11154)

  - Service Detection (unknown) with nmap (OID: 1.3.6.1.4.1.25623.1.0.66286)

  - Service Detection (wrapped) with nmap (OID: 1.3.6.1.4.1.25623.1.0.108525)

  - OS Detection Consolidation and Reporting (OID: 1.3.6.1.4.1.25623.1.0.105937)

  If you know any of the information reported here, please send the full output to
  the referenced community forum. / Vulnerability Insight: [ausente] / Impact: [ausente]",Low,"The vulnerability described does not seem to pose a direct threat as it involves information gathering about the operating system and services running in a Docker container. While this information can be used for further attacks, it does not provide immediate or significant impact on confidentiality, integrity, or availability. However, if this information is used maliciously, it could potentially lead to more targeted attacks requiring complex conditions or local access.",1.0,1,progressive_rectification
21d4471a-0d2a-4117-b202-8138929a851c,"NVT Name: Traceroute / Summary: Collect information about the network route and
  network distance between the scanner host and the target host. / Vulnerability Insight: For internal networks, the distances are usually
  small, often less than 4 hosts between scanner and target. For public targets the
  distance is greater and might be 10 hosts or more. / Impact: [ausente]",Low,"The traceroute command does not inherently pose a significant security risk, as it is primarily used for network diagnostics. However, in certain contexts, it could potentially reveal sensitive information about the network topology. Yet, the impact of this vulnerability seems limited, and exploitation requires manual intervention or specific conditions (e.g., access to the network).",1.0,1,progressive_rectification
ef7aa905-0452-4d5d-9c55-f0869de8f538,"NVT Name: Apache HTTP Server Whitespace Defects Multiple Vulnerabilities / Summary: Apache HTTP Server is prone to multiple vulnerabilities. / Vulnerability Insight: Multiple flaws exist because the application accepted a
  broad pattern of unusual whitespace patterns from the user-agent, including
  bare CR, FF, VTAB in parsing the request line and request header lines, as
  well as HTAB in parsing the request line. Any bare CR present in request
  lines was treated as whitespace and remained in the request field member
  'the_request', while a bare CR in the request header field name would be
  honored as whitespace, and a bare CR in the request header field value was
  retained the input headers array. Implied additional whitespace was accepted
  in the request line and prior to the ':' delimiter of any request header lines. / Impact: Successful exploitation will allow remote
  attackers to conduct request smuggling, response splitting and cache pollution
  attacks.",High,"Successful exploitation of this vulnerability allows remote attackers to conduct request smuggling, response splitting, and cache pollution attacks. These actions can lead to significant impact such as data theft, manipulation, or denial of service. The attack vector is remote, which meets the criteria for a high severity level.",1.0,1,progressive_rectification
0f4ef980-08ab-417a-ade5-fca26da45780,"NVT Name: Services / Summary: This plugin performs service detection. / Vulnerability Insight: This plugin attempts to guess which service is running on the
  remote port(s). For instance, it searches for a web server which could listen on another port than
  80 or 443 and makes this information available for other check routines. / Impact: [ausente]",Medium,"The vulnerability allows for potential service enumeration beyond the standard ports 80 and 443, providing information that could be used by an attacker to identify and target specific services. While it does not directly lead to remote code execution or privilege escalation, it increases the attack surface and requires partial unauthorized access for exploitation.",1.0,1,progressive_rectification
